timestamp,open,high,low,close,volume
2018-01-05 00:00:00,28153.237041879842,28530.35163307167,27957.779806482005,28202.95701933843,3119353.591113764
2018-01-05 04:00:00,26929.829476798128,27502.900677310237,26802.450903523953,27296.85158846229,2774844.1359512666
2018-01-05 08:00:00,29623.25900352649,29670.27415085599,28455.21242946342,28718.4016281699,4199031.289670525
2018-01-05 12:00:00,30858.96033844009,31327.661826536314,29323.487155231483,29814.722670136845,2912094.4282747405
2018-01-05 16:00:00,31731.11494714062,32607.988546395667,29736.88079695554,30742.093783422675,2935571.6741229235
2018-01-05 20:00:00,30541.731534164817,31529.246655284725,28577.503493164248,29422.107327674777,3934994.9276593775
2018-01-06 00:00:00,29445.943866635746,30764.955977235062,29073.21430384064,30322.75016044561,2873464.7554822485
2018-01-06 04:00:00,29506.48010771086,32180.587339340756,29262.58721532073,30644.16055978114,2761729.3801550716
2018-01-06 08:00:00,29877.44185811913,30686.45068906787,29824.641659880373,29943.54826981156,1124519.0171108965
2018-01-06 12:00:00,31188.558810974333,31208.615755604147,30293.93256005509,30505.06814314991,2221356.4142692406
2018-01-06 16:00:00,31107.605816196246,31557.172358841508,30245.163551747733,30363.59956559808,4727312.528056201
2018-01-06 20:00:00,29382.282127494214,30233.29213875161,29026.831811752596,29348.633818564285,1261208.1168667737
2018-01-07 00:00:00,29370.45762438763,30696.7632969345,28999.12807697026,29883.802475338885,2970383.3397707245
2018-01-07 04:00:00,29784.314889554713,31285.071802469833,29110.545560678835,30567.129164978054,596059.3815995727
2018-01-07 08:00:00,31577.896151788227,31990.373412010267,30800.771666209403,31504.251471087995,2306171.184624757
2018-01-07 12:00:00,31099.665658140584,31592.70866391035,30935.682396595053,31133.8448483503,5217172.502993323
2018-01-07 16:00:00,31276.751249287478,32488.17002396264,30147.847526855545,31255.11592910544,2923420.3283748096
2018-01-07 20:00:00,34373.05470242121,34550.546259111376,31475.114175949697,32707.776323889342,2756511.784473092
2018-01-08 00:00:00,32887.34926478717,33388.53137555571,32243.41626735473,33338.76222646253,3626019.6432956774
2018-01-08 04:00:00,31336.14832259768,33325.34862983259,31263.2297341176,32782.26086430638,2491440.881783869
2018-01-08 08:00:00,32122.781245231265,32795.48779482981,31850.572407246294,32615.260243580982,4269171.965492827
2018-01-08 12:00:00,30578.088608204358,33038.023596504674,30395.61902588193,31967.876461341843,3164970.8037697366
2018-01-08 16:00:00,32686.206747603006,33478.84047622797,32317.302907103083,32362.921918032705,3647756.7415808514
2018-01-08 20:00:00,32135.519992860034,32797.72745306164,30181.163951453134,32333.825192514338,3398174.7063859897
2018-01-09 00:00:00,31295.623510944002,31582.627098640918,30685.07114774883,31230.2698870973,3429756.6529251146
2018-01-09 04:00:00,30516.748703115074,31315.5977936527,29758.937978704325,30668.248713224806,578200.8217867624
2018-01-09 08:00:00,28617.904720195147,30016.599914863422,28210.375576725288,29610.00276427775,3555959.9163402626
2018-01-09 12:00:00,32342.66695510773,32990.64030744505,30593.77584063477,31708.125542787606,4556716.277176537
2018-01-09 16:00:00,29950.36033763299,30142.331612219205,28481.367820099174,29376.21644852954,4655473.913714966
2018-01-09 20:00:00,27767.48590584737,29107.981316360354,27577.922396000075,28910.736637853148,2898637.296622374
2018-01-10 00:00:00,28992.998446343456,30609.599493099755,28473.396281658286,29605.625301875516,2041465.7343455474
2018-01-10 04:00:00,30068.770280449004,31117.759134147585,29515.546287559227,30379.48653026623,2027956.8412150976
2018-01-10 08:00:00,30107.08020751915,31425.639998270784,29657.888959450465,30641.84460755701,7496425.346139245
2018-01-10 12:00:00,32393.922249923377,32506.43900765952,31495.389258495197,32132.620632351962,4238134.464994493
2018-01-10 16:00:00,32959.900581105365,33536.66973956403,31590.783632982835,31835.965489044735,2861325.201778928
2018-01-10 20:00:00,31892.03669309825,31922.77813484767,29765.14694417974,31069.060040442047,2183393.165979541
2018-01-11 00:00:00,32440.045777385134,32486.91076997455,31476.409156961396,32122.210632441012,3435094.6981331334
2018-01-11 04:00:00,32613.09575433222,32799.2573243145,30273.907041613016,31895.65245358939,4420127.9634521315
2018-01-11 08:00:00,29517.174248326955,31444.74567146576,28960.24254479992,31003.44392661774,4574528.038045523
2018-01-11 12:00:00,30293.855677901087,30696.42192693208,30266.93689552846,30642.673748836463,4633751.903318447
2018-01-11 16:00:00,29231.850940545675,30312.900717489185,28903.689620634093,28943.300355590316,1933016.7624060202
2018-01-11 20:00:00,30116.873124546448,30341.020358094345,28851.50669128242,29563.989380432435,3929858.6039544563
2018-01-12 00:00:00,27820.62030625907,28121.138355227537,27265.464241084122,27353.875777274417,3385459.6763522574
2018-01-12 04:00:00,26545.980542573747,28315.8655973657,25337.300533333124,27290.025312177677,5268897.987047245
2018-01-12 08:00:00,25451.662687667635,26907.25877765745,25076.388760565478,26238.651847600693,3629528.4964099247
2018-01-12 12:00:00,26122.82792479282,27165.514457617828,26110.12772437818,26978.25786690499,2677972.646862522
2018-01-12 16:00:00,28325.28961567683,29277.519869482403,27497.836719386367,28191.013583816835,2756768.1192068183
2018-01-12 20:00:00,29416.123613597418,29565.088014985195,28425.730162202988,28772.080868148252,740925.7553345648
2018-01-13 00:00:00,29369.925350728572,29470.161674100586,28960.330077812272,29018.82901744169,3066343.4471815606
2018-01-13 04:00:00,29125.88277965116,29853.19342318952,28235.4245840482,29140.98536254972,2502472.225755287
2018-01-13 08:00:00,29025.763742507683,29748.603076235227,28040.23718968108,29672.275364857673,4004355.985995052
2018-01-13 12:00:00,28534.49436537229,29886.256016464336,28384.380082569885,29777.71088990099,4651209.937002511
2018-01-13 16:00:00,29331.36153896056,29786.98398946433,28677.042240795352,28803.407868034374,3853448.554447324
2018-01-13 20:00:00,29972.483366352797,30616.16655293282,29895.195617775484,30061.348546297242,2695170.555591854
2018-01-14 00:00:00,30412.354598572383,30790.631727632717,30262.35058762662,30640.881691249444,1572180.5882177972
2018-01-14 04:00:00,29065.59224002829,29623.043594219875,28572.533737148995,29476.367523467386,3968355.7764511053
2018-01-14 08:00:00,28480.93692423956,28855.9133848482,28078.74922745374,28844.26959096014,4895240.744663281
2018-01-14 12:00:00,30328.502219438502,30433.339250082725,28934.570467434543,30094.223999152648,3363712.3693604264
2018-01-14 16:00:00,29821.309689071753,30291.252225550423,28663.093693016617,29231.662733810375,3949557.088872125
2018-01-14 20:00:00,28675.19365426778,30471.348369466832,28147.714721115983,28975.460555491838,5718101.738439019
2018-01-15 00:00:00,29532.226307609533,30010.894047357408,28628.723496885053,29494.273026862113,4029646.6986102746
2018-01-15 04:00:00,29570.514655546565,29603.145902440698,29171.60954965932,29595.524511102194,2062771.4881310302
2018-01-15 08:00:00,29772.80401299293,30144.036453806588,28960.308839239235,29105.96233058958,55662.87358887793
2018-01-15 12:00:00,30250.780756440974,30319.9825748663,28320.47185757815,28919.16959795705,4804005.911257374
2018-01-15 16:00:00,29651.555289221855,30977.633287840672,29238.94071690591,29973.3497341047,1479825.0803197494
2018-01-15 20:00:00,29280.806710381374,30211.338809292927,29270.412610921343,29767.82691458627,3482521.3840483697
2018-01-16 00:00:00,31169.774819629612,31720.71426730789,30737.230186973906,31457.832932441735,1782614.7323100509
2018-01-16 04:00:00,30903.399442801416,31198.126358813748,29595.85704161819,30745.87169546515,4057002.9258114407
2018-01-16 08:00:00,30251.56991981859,30674.487681786406,30207.419612265156,30418.0572147567,4566173.0822830675
2018-01-16 12:00:00,31505.196218552024,31833.512766563923,29821.379333519806,30116.38720209448,3831280.4091805583
2018-01-16 16:00:00,30432.55473798021,30798.078699702015,30258.515424749454,30363.202220781997,4428585.489519694
2018-01-16 20:00:00,30040.89831942843,30958.492096615948,29680.949702313028,29947.939821384487,3219337.7517074486
2018-01-17 00:00:00,30628.955455824416,31098.975109930474,28957.580519174007,30447.29916404957,506669.40557225497
2018-01-17 04:00:00,28930.245673512632,30868.500478216494,28462.36707443107,30001.482524647196,1578746.0865063013
2018-01-17 08:00:00,29273.05448541728,30918.075021330886,28670.663205441993,29998.558243837015,4256449.094417819
2018-01-17 12:00:00,29399.20634430467,29429.81178048847,29231.575469655698,29330.559955702447,7342240.045118784
2018-01-17 16:00:00,29110.135485066796,29356.598270280894,28137.56039093399,28583.406103015182,3370384.901314667
2018-01-17 20:00:00,25194.93231904758,26907.279537074195,25068.44220372505,26470.054395871513,5097055.181825443
2018-01-18 00:00:00,27552.717437892945,27718.472135123855,26905.058655284418,27620.628484841724,2709357.7466503577
2018-01-18 04:00:00,27896.32560956716,29078.69151801721,27348.041854992192,27653.343264817846,3292328.1049089767
2018-01-18 08:00:00,27210.864148772907,27786.057583017944,26952.27294229782,27424.900306269083,3203289.8187558595
2018-01-18 12:00:00,25743.227847188988,26051.162239315003,25535.89476429459,25698.010001221704,4511133.582467972
2018-01-18 16:00:00,26549.483971693997,28268.599244164045,26305.076733809074,27472.959309876544,4055074.2197839324
2018-01-18 20:00:00,27655.13273692077,28023.22196494616,26013.043106890276,27704.193620132282,1466082.2634075189
2018-01-19 00:00:00,28608.980571408847,28825.470562718554,27220.173746840395,28736.126951969538,2354073.41627999
2018-01-19 04:00:00,26771.246629813693,27681.947703845195,25809.51264585134,27330.76383440244,1591376.9770460096
2018-01-19 08:00:00,26799.134793250865,26892.138206311552,25963.83112757329,26814.905553030338,1923793.5046830808
2018-01-19 12:00:00,26791.67179628706,26994.66599164188,26637.810002475067,26844.468997206997,2462490.8515925985
2018-01-19 16:00:00,26937.609060409235,27400.031900582846,26715.043650571915,27391.9911019233,1665940.1984209733
2018-01-19 20:00:00,27789.349473869454,27901.010422225976,26238.230129792726,26590.978762364164,2545700.1224108594
2018-01-20 00:00:00,25527.90964492469,26152.221748421256,25421.937495123355,25990.227981720305,4193917.205471296
2018-01-20 04:00:00,24585.876302851328,24791.011563260396,24028.310429327696,24747.959434048502,3787489.5437327307
2018-01-20 08:00:00,25661.05228578823,25846.6538048714,24538.83609873774,25365.993621895504,6435945.024287819
2018-01-20 12:00:00,25640.306626166832,26260.62481905469,25324.6953305149,25805.877098922527,521192.773708803
2018-01-20 16:00:00,24820.068868881677,25428.979653649905,24122.549939400484,24642.610650012415,725030.6129153202
2018-01-20 20:00:00,24937.089150520285,25080.35582755384,24647.08146158177,24820.771705492913,2786274.150573913
2018-01-21 00:00:00,24311.92815200668,24902.004322989833,23397.33479547452,24342.78559563932,3875162.996923745
2018-01-21 04:00:00,23780.17689426267,24193.397492675907,23541.13856297579,24124.28723331888,1557833.869217107
2018-01-21 08:00:00,24854.716025212936,25314.423776624386,24466.54580011043,24784.65406081103,1498163.9371330063
2018-01-21 12:00:00,25852.569666802716,26928.024502734952,25752.388859946164,26316.766207871453,129862.22315489865
2018-01-21 16:00:00,25198.34907374073,25326.64498616864,24742.993608774083,25228.73169497512,6056696.023238745
2018-01-21 20:00:00,26730.536961612896,27032.67240606833,25380.71328905065,26209.305885316753,4146969.6860984624
2018-01-22 00:00:00,27271.013683161404,27298.063227573086,25995.11633593061,26643.725948636926,3071506.281936099
2018-01-22 04:00:00,27752.4982154197,28318.551319832983,27061.383417844812,28249.30930754982,1677498.526045089
2018-01-22 08:00:00,28530.78207930488,29725.522120014844,28100.148150371235,28449.345674537537,1202613.1988451823
2018-01-22 12:00:00,28259.364889690285,28982.77858638831,27611.92794562604,28024.06276156585,3065371.6939565837
2018-01-22 16:00:00,26136.692512663554,27949.30391605406,25754.984678306126,27308.04132014317,964312.3773551309
2018-01-22 20:00:00,25182.55997801847,25877.474500132434,24885.832116504065,25467.205750471585,1605539.4093923387
2018-01-23 00:00:00,25909.71559595757,25999.847314961076,25230.742353717775,25879.881319611002,2175059.7963526975
2018-01-23 04:00:00,26026.572066952333,26948.762554099405,25511.747760559378,26277.457424662745,5001248.9220097335
2018-01-23 08:00:00,26836.832988612034,27996.8806587067,26002.74214176063,27204.665809290887,2696809.9180477564
2018-01-23 12:00:00,26982.288381032347,27357.81924660797,26941.28198016709,26942.727005207496,1730804.5263106923
2018-01-23 16:00:00,27414.756150628924,27534.456948264025,26664.647510568037,27470.35783158617,5179707.758944133
2018-01-23 20:00:00,27559.096106591296,27792.346393135977,27550.185677853806,27748.570769158738,659437.1457326616
2018-01-24 00:00:00,29226.290307043902,29316.5971547846,28455.317610807266,29084.624676997224,56418.84302090974
2018-01-24 04:00:00,28598.07467440417,30455.788949003872,27900.584169306774,29029.566231716515,5080628.731594837
2018-01-24 08:00:00,29326.54222206196,29393.211415800914,27952.510069578137,28191.043723014584,2987919.554253804
2018-01-24 12:00:00,27862.41595290516,28194.026280308342,27401.756835601973,27878.14381684126,564615.6039365021
2018-01-24 16:00:00,29009.868906204574,30286.16990435713,28157.563956344544,28685.16165499821,1912754.5827425546
2018-01-24 20:00:00,27988.84304315412,29652.853555179623,27443.706334424005,28468.92669914622,539371.2936962182
2018-01-25 00:00:00,30240.38954289443,30972.893856322466,28855.039246812095,29487.35697939164,3321861.9099527337
2018-01-25 04:00:00,28824.86344143677,29583.36835862356,28501.16282241174,29308.03011165818,4296722.37298657
2018-01-25 08:00:00,29748.444563016274,29990.780529328127,29427.742105483416,29475.388310500755,2969910.417224736
2018-01-25 12:00:00,30967.82845467683,31786.102366200386,29412.790242892585,30496.61251133789,2370283.759883212
2018-01-25 16:00:00,29947.91962866172,30301.332617966385,29508.959342609516,30045.5647310345,4903618.036464109
2018-01-25 20:00:00,32093.176454086522,32170.583441375606,30368.267853222253,31010.308125870353,2755728.296541316
2018-01-26 00:00:00,33491.327004815525,34615.671371780976,30740.33633564439,32160.802595229165,853825.2246332304
2018-01-26 04:00:00,32617.49874285066,33491.07627373473,31651.793607326003,32350.616076018483,4230192.688599
2018-01-26 08:00:00,33681.501446919334,33815.01582654324,30723.97905667379,32743.782019052305,5376033.332862573
2018-01-26 12:00:00,33261.01793167486,35298.96743824043,33260.88358615399,33447.89045803463,1228713.148923066
2018-01-26 16:00:00,35185.9718187416,35282.99455232781,33258.03360505285,33349.753983506605,1973672.049065674
2018-01-26 20:00:00,32480.81500244489,33734.75918209709,32335.909858530747,33435.10167998509,1881621.4921913955
2018-01-27 00:00:00,33761.55426490941,34169.418467460346,32526.436018270288,32948.54680705717,4940419.21302788
2018-01-27 04:00:00,32013.69915069608,32600.026167039105,31908.9495475861,32186.839274169946,2781161.5982528795
2018-01-27 08:00:00,32335.668462255613,34005.03839463956,32028.162771581392,32916.3246784829,3841250.0720626856
2018-01-27 12:00:00,33733.38505500362,34487.49021867944,33617.522519870465,34051.26071926328,3796705.0747520705
2018-01-27 16:00:00,34259.472270269645,36836.2362766854,33636.91017591876,34336.445040157705,3243444.810161759
2018-01-27 20:00:00,35530.68200418177,36034.040586606236,34543.45552097357,35335.28323109817,1984305.116031214
2018-01-28 00:00:00,36330.538246689655,36584.68945776927,35047.88818408772,36206.25857595693,3225978.511782064
2018-01-28 04:00:00,33683.90182381986,34655.97963961214,31178.680788745864,33154.53467171124,1549348.5899610796
2018-01-28 08:00:00,33367.22948603305,33622.58944412033,33130.2374827698,33269.68538378881,4833096.315442728
2018-01-28 12:00:00,32844.851317848144,33030.91935590298,32601.386849688897,32776.789219864615,4999518.7563129375
2018-01-28 16:00:00,33314.80202281397,33672.476853495085,31216.140070207646,32376.273942742995,3823718.3257021364
2018-01-28 20:00:00,31993.90209151041,32292.90874151389,31936.165658601058,32289.32113125769,1283702.0027193832
2018-01-29 00:00:00,31379.736571753245,32266.078417750636,30931.755989205547,30958.57526748525,958892.2254034075
2018-01-29 04:00:00,29855.847321973815,31570.36796445323,28651.651708830064,29668.6825811644,5149724.333211832
2018-01-29 08:00:00,28555.016552978275,29185.894526419765,27883.0782483952,28650.40664651796,3771153.2434872887
2018-01-29 12:00:00,27778.981896809422,30136.655147376565,27347.657316760375,29516.075435163835,2492895.1096138153
2018-01-29 16:00:00,30549.66443566958,31685.18877968938,30463.263158624984,31490.943202041566,3173061.790242494
2018-01-29 20:00:00,30233.893328389535,31272.93695849056,29814.415166447583,31126.25487861429,2799817.076398813
2018-01-30 00:00:00,31442.09323989545,31872.806271328238,29631.835074703253,30310.536453272434,3010825.472274931
2018-01-30 04:00:00,28792.299580349194,29825.868285099412,28708.143427676685,28857.05783367602,3979073.3978514927
2018-01-30 08:00:00,28153.590639971324,30633.732765570796,28088.145157279454,28893.246785822805,1088876.1895606518
2018-01-30 12:00:00,26943.55921716165,27427.535748391754,26634.771134060135,27252.832717222078,3591057.3110823687
2018-01-30 16:00:00,27417.927744201603,27460.07957283739,27101.342377633046,27176.611417265914,2006631.3668700997
2018-01-30 20:00:00,28341.617560507068,29279.18753596417,27517.13153577472,28008.69841335943,3916692.1333776154
2018-01-31 00:00:00,28173.921805025373,28319.410677572527,27455.54336745289,28173.885185395815,2754911.7924415
2018-01-31 04:00:00,24717.786753115313,27250.882249013288,24615.571055501085,26908.823728611387,4803196.954665728
2018-01-31 08:00:00,25646.012689010884,25727.76891439902,25366.513423107768,25713.99857901388,4486726.83258158
2018-01-31 12:00:00,25145.780634642964,25399.40959621004,24791.373259213917,25299.99331673704,4017530.7211895096
2018-01-31 16:00:00,24649.994157958412,24652.707264009212,23836.476419735754,24111.626389148405,635579.7907017086
2018-01-31 20:00:00,25263.352943823258,25413.322041377367,24530.308916583213,25045.032032889452,3276735.6296524582
2018-02-01 00:00:00,23601.290375442375,24448.783121156855,23150.81465067032,24244.113040222168,3961594.220044992
2018-02-01 04:00:00,23192.99853164465,23197.19306651655,23129.112354587378,23157.743480695568,2206544.0908542527
2018-02-01 08:00:00,22687.669153413306,23036.350012181985,22553.031312069605,22654.414138404543,3015728.892126507
2018-02-01 12:00:00,22402.147199591556,22493.94280029267,22224.26059228977,22464.465818113193,3285098.205174935
2018-02-01 16:00:00,22313.228045267228,22915.899658887265,22099.61660709762,22596.797096833034,982357.5923526881
2018-02-01 20:00:00,22029.79003913096,23106.4832331791,21542.371471365892,22489.464008595784,5039266.98930044
2018-02-02 00:00:00,22056.417713837458,22290.639135932233,21474.977077269145,21617.089898156966,389801.9545423749
2018-02-02 04:00:00,22059.369003687618,22288.336634291718,21885.123979508226,21957.741307632932,2762908.306152098
2018-02-02 08:00:00,21234.982773661766,22004.13362216815,20936.646940306753,21324.39036888058,3294879.968155839
2018-02-02 12:00:00,19584.0436800711,21127.282910337246,19543.62092106976,20881.607856613547,2036849.6348861973
2018-02-02 16:00:00,21542.484770944917,21687.88180975173,21288.927658906094,21458.616694332522,2751988.894713443
2018-02-02 20:00:00,21976.217354553715,22157.14550243792,21701.73726747583,22073.672559235012,888653.9655361018
2018-02-03 00:00:00,20357.956139768274,22112.908456101624,20273.89385669738,21595.220998249024,1669112.7773851946
2018-02-03 04:00:00,22176.707705161836,22488.621306674515,21409.79015308324,22297.86901571335,3602807.4362206124
2018-02-03 08:00:00,21739.28339100332,22608.240823467895,21244.772621153374,22032.339767042067,2595541.8311316324
2018-02-03 12:00:00,21848.326506202575,22510.820718988714,21821.12820471904,21893.940007407935,2455163.921922745
2018-02-03 16:00:00,22522.014745454147,22570.286164190522,21911.68472458819,22258.812870739832,4462975.793786073
2018-02-03 20:00:00,22421.824698387314,22617.174603874166,22311.6364738225,22352.357306009126,1501381.3589786394
2018-02-04 00:00:00,22750.06248157484,23096.39115739078,21857.57962030657,22980.869030249276,2432917.8219650267
2018-02-04 04:00:00,22857.21779827687,23040.595978033703,22803.68064776103,22962.84693964577,5091986.154830546
2018-02-04 08:00:00,23136.201727320662,23584.961160254905,22568.60732637791,22644.42692513059,4239844.054414152
2018-02-04 12:00:00,22609.23954495415,22931.98288697981,22408.621575606474,22929.145372468134,1550453.2741491848
2018-02-04 16:00:00,24226.1942170902,25688.85205901829,24180.3499236672,24268.35551705803,7069205.372459383
2018-02-04 20:00:00,22784.33686334684,24157.149223346703,22474.56183577956,23485.999451509593,2668948.0091397655
2018-02-05 00:00:00,23501.704282149105,24420.60962727472,23103.67492951879,23709.832368944753,5019001.082697778
2018-02-05 04:00:00,24103.049821750945,24388.198988158394,23875.866286464534,24058.112934508303,4076225.9669245654
2018-02-05 08:00:00,23951.27025851489,24296.142990657292,23829.19382559737,24280.556533452644,4823056.913756639
2018-02-05 12:00:00,24264.425028582787,25144.28987034565,23971.831946470014,24244.854551031876,4950959.1629176205
2018-02-05 16:00:00,24023.236429693032,24556.55919850702,23016.94134631155,24281.070931187594,2837683.643863213
2018-02-05 20:00:00,24794.957918924825,24872.36560607473,24536.53987229887,24824.246575231457,428929.33089454466
2018-02-06 00:00:00,24862.047701032872,24886.26610807326,24101.451732367175,24267.77992005609,4536262.894410194
2018-02-06 04:00:00,24190.919100106283,25041.290057139027,24067.64979686011,24473.739661883705,2722213.7716346197
2018-02-06 08:00:00,24372.993947826617,24379.494911100537,24004.218818881276,24216.87042607585,5408378.763167614
2018-02-06 12:00:00,23770.668325333332,24078.779482996757,23506.143381265512,23828.22694377263,5489760.491162113
2018-02-06 16:00:00,24577.218237904468,25791.32423649531,24476.302284308753,24854.862562916795,4168464.121971364
2018-02-06 20:00:00,24860.173374544138,24902.370777453278,24313.726023708663,24468.84904062107,3879179.900543851
2018-02-07 00:00:00,24761.452831218656,24796.1318894727,23844.2451842738,24608.284797542827,3809227.200468664
2018-02-07 04:00:00,24435.513861790663,24674.070571026245,23882.285857094314,24289.443331720136,3367214.1773951626
2018-02-07 08:00:00,21334.915200469208,22769.40286861272,20776.63616961369,22316.033555804723,1665860.6111600983
2018-02-07 12:00:00,22642.94754166613,23743.814130777242,22522.44976462395,22885.08704945844,5813202.25791084
2018-02-07 16:00:00,23573.52559195142,24747.837284935817,23292.270602878594,23578.91569998844,3613982.44046894
2018-02-07 20:00:00,23201.70053083467,23434.30564902613,22992.71473869457,23187.187740033758,154863.73150469657
2018-02-08 00:00:00,24520.279174039188,24522.539788786456,24210.8236912441,24254.912908241437,2209648.617306435
2018-02-08 04:00:00,23001.023751853107,23873.154246863556,21522.40818025294,23086.58550495468,3552534.350314258
2018-02-08 08:00:00,22743.255080127587,23136.327106919143,22521.474230643205,22919.36010592717,4216492.536874641
2018-02-08 12:00:00,22735.354258387866,22833.147683454597,22340.322262749854,22668.00924596198,2844548.762321192
2018-02-08 16:00:00,22900.045490539345,23310.305530454843,22671.19786423909,22957.564409054867,4805530.409645668
2018-02-08 20:00:00,22751.334317223736,22784.083186580025,22549.116056638297,22782.098064939757,3324979.0504158996
2018-02-09 00:00:00,22463.98418619739,22497.157331870374,22264.53009711798,22403.2302848399,2759050.4922707155
2018-02-09 04:00:00,21317.762816301776,21639.480979728552,21194.176285334932,21530.49816345626,3386983.814378005
2018-02-09 08:00:00,21200.100127807,21550.253620744304,21093.971584021845,21205.38537758795,2791388.040606948
2018-02-09 12:00:00,21545.750913331573,22772.442975378846,21267.63432571084,21568.09664345373,3151994.12208917
2018-02-09 16:00:00,22005.733985720522,22755.734747104012,21320.71746750945,21741.9103922799,361771.08935673477
2018-02-09 20:00:00,22610.62380763941,23422.350739626323,22373.87040034132,22667.228552684595,5000907.930020534
2018-02-10 00:00:00,21467.452690133458,22073.951356459384,21277.985439490378,22038.210682017223,3011799.726611962
2018-02-10 04:00:00,21307.386399159976,21529.214391055822,20815.931466076094,21051.80398544949,3469835.7964893384
2018-02-10 08:00:00,21926.507381143714,21988.81778848007,21705.73945291264,21835.879834430885,2799126.2836589236
2018-02-10 12:00:00,22079.622907928235,22151.867703910957,21607.17158120001,21711.735870001175,1999242.052863721
2018-02-10 16:00:00,22136.897902329783,22189.29492734582,21849.494425125584,22113.948847638767,6807993.27279533
2018-02-10 20:00:00,21498.276300643727,21921.43435649079,21428.13593325989,21494.533389874072,4091116.7058558697
2018-02-11 00:00:00,22509.45808378576,23023.44395036857,22162.63720758542,22302.83920976264,3564759.7039206903
2018-02-11 04:00:00,22191.48673874763,22594.31531715296,21459.627980749265,21902.222725721283,4782963.712428835
2018-02-11 08:00:00,21662.154128200273,21694.2340875492,21136.135503404927,21485.277333481776,3966452.190806966
2018-02-11 12:00:00,22272.30916459624,22605.623581352866,22087.291963539887,22372.105577065573,3303118.586797239
2018-02-11 16:00:00,22418.46665235275,22833.34948183656,21998.96116591312,22081.687494478552,1590002.0880971483
2018-02-11 20:00:00,22197.094757872164,22406.40327671948,21126.49803844348,21861.04130365241,3145720.8507147213
2018-02-12 00:00:00,22132.542446919157,22880.618490582732,21984.102053043436,22363.88297399119,252494.12234402183
2018-02-12 04:00:00,23165.906790320238,24382.33802656687,22914.398750785935,23304.790847519715,2413623.0770428334
2018-02-12 08:00:00,23141.824159645,23956.145805276148,23106.27971667364,23559.827065774203,726309.7777118854
2018-02-12 12:00:00,24066.174420871444,24854.449868680305,23476.25294956175,23539.1952965408,1404666.431279738
2018-02-12 16:00:00,23370.915615954884,24568.652954935034,22541.569346523145,23706.20933307987,3178268.4480453157
2018-02-12 20:00:00,23783.21307687299,25019.726109719337,23612.545215329097,23939.439552482858,5072220.959073048
2018-02-13 00:00:00,23899.868273866246,24244.939423883046,23776.695372862298,24101.108454997142,2719270.5999342347
2018-02-13 04:00:00,23410.775214978537,24779.14098726942,22929.072403198265,23305.609765404697,3501729.0148910726
2018-02-13 08:00:00,23578.51338490279,23849.356537344654,23498.64945078484,23836.934867044878,1258827.1618768917
